No.,Building Code,Room Code,room_capacity_indicator,room_capacity_value,room_category_1,room_category_2,room_category_3,room_category_4,room_category_5,room_category_6,room_category_7,room_category_8,room_category_NA,room_area_indicator,room_area_value,room_riv_rate_indicator,room_riv_rate_value,room_age_indicator,room_age_value,room_assessment_condition_rating_indicator,room_assessment_condition_rating_value,room_space_quality_indicator,room_space_quality_value
15137,200,306,0,0,0,0,0,0,0,0,0,1,0,0,0.001076785,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15138,200,307,0,0,0,0,0,0,0,0,0,1,0,0,0.000227884,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15139,200,308,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001932349,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15140,200,309,0,0,0,0,0,0,0,0,0,1,0,0,0.001703133,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15141,200,310,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.001921688,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15142,200,311,0,0.011764706,1,0,0,0,0,0,0,0,0,0,0.004629642,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15143,200,312,0,0.01372549,1,0,0,0,0,0,0,0,0,0,0.004768238,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15144,200,313,0,0.058823529,0,0,1,0,0,0,0,0,0,0,0.008178501,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15145,200,314,0,0,0,0,0,0,0,0,0,1,0,0,0.001768433,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15146,200,315,0,0.021568627,0,0,1,0,0,0,0,0,0,0,0.004733589,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15147,200,316,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.003646143,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15148,200,317,0,0.009803922,1,0,0,0,0,0,0,0,0,0,0.003772745,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15149,200,318,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.004456397,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15150,200,319,0,0,0,0,0,1,0,0,0,0,0,0,0.000972838,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15151,200,320,0,0.009803922,0,0,1,0,0,0,0,0,0,0,0.004876183,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15152,200,320A,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.001736449,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15153,200,321,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.003772745,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15154,200,322,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.003630151,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15155,200,323,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.003424922,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15156,200,324,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001945676,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15157,200,325,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001993651,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15158,200,327,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.000583703,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15159,200,328,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.001459257,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15160,200,330,0,0.009803922,1,0,0,0,0,0,0,0,0,0,0.002787913,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15161,200,331,0,0.011764706,1,0,0,0,0,0,0,0,0,0,0.002734607,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15162,200,332,0,0.001960784,0,0,0,1,0,0,0,0,0,0,0.001748443,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15163,200,333A,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.003612827,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15164,200,333B,0,0,0,0,0,1,0,0,0,0,0,0,0.000422451,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15165,200,333C,0,0,0,0,0,1,0,0,0,0,0,0,0.000407792,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15166,200,334,0,0.009803922,1,0,0,0,0,0,0,0,0,0,0.003551524,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15167,200,335,0,0,0,0,0,1,0,0,0,0,0,0,0.000455768,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15168,200,335A,0,0,0,0,0,1,0,0,0,0,0,0,8.26E-05,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15169,200,336,0,0.007843137,0,0,1,0,0,0,0,0,0,0,0.009496496,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15170,200,336A,0,0,0,0,0,1,0,0,0,0,0,0,0.002985146,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15171,200,336B,0,0,0,0,0,1,0,0,0,0,0,0,0.00069298,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15172,200,337,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002210874,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15173,200,338,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.002170894,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15174,200,339,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002210874,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15175,200,340,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002170894,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15176,200,341,0,0,0,0,0,1,0,0,0,0,0,0,0.001597853,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15177,200,342,0,0.001960784,0,0,0,1,0,0,0,0,0,0,0.001597853,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15178,200,343,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001748443,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15179,200,344,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002649317,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15180,200,345,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002210874,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15181,200,346,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002170894,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15182,200,347,0,0.01372549,1,0,0,0,0,0,0,0,0,0,0.004168543,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15183,200,348,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.002835889,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15184,200,349,0,0.023529412,1,0,0,0,0,0,0,0,0,0,0.00715369,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15185,200,351,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001071454,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15186,200,352,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001156744,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15187,200,353,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.00247474,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15188,200,354,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002517384,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15189,200,355,0,0,0,0,0,0,0,1,0,0,0,0,0.00054239,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15190,200,356,0,0.007843137,1,0,0,0,0,0,0,0,0,0,0.002634658,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15191,200,357,0,0,0,0,0,0,0,1,0,0,0,0,0.000754282,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15192,200,361,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001126093,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15193,200,362,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001176734,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15194,200,363,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001192726,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15195,200,364,0,0.02745098,1,0,0,0,0,0,0,0,0,0,0.007261635,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15196,200,365,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001720457,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15197,200,371,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.000910203,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15198,200,372,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.00090354,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15199,200,373,0,0.019607843,0,0,0,0,0,1,0,0,0,0,0.004674952,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15200,200,374,0,0.015686275,1,0,0,0,0,0,0,0,0,0,0.004009958,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15201,200,401,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.00409125,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15202,200,402,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001823071,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15203,200,403,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001356642,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15204,200,404,0,0.047058824,0,0,0,0,0,1,0,0,0,0,0.004515034,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15205,200,404A,0,0,0,0,0,0,0,1,0,0,0,0,0.005450557,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15206,200,405,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.002301494,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15207,200,405A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001604516,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15208,200,406,0,0.02745098,0,0,0,0,0,1,0,0,0,0,0.004638971,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15209,200,407A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.003249012,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15210,200,407B,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001831067,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15211,200,408,0,0,0,0,0,0,0,1,0,0,0,0,0.00142594,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15212,200,409,0,0.019607843,0,0,0,0,0,1,0,0,0,0,0.003410263,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15213,200,410,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.00368479,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15214,200,410A,0,0,0,0,0,1,0,0,0,0,0,0,0.001158077,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15215,200,411A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001932349,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15216,200,411B,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001921688,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15217,200,412,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001793753,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15218,200,413,0,0,0,0,0,1,0,0,0,0,0,0,0.00056238,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15219,200,414,0,0,0,0,0,0,0,0,0,1,0,0,0.001086113,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15220,200,415,0,0,0,0,0,0,0,0,0,1,0,0,0.000227884,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15221,200,416A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001932349,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15222,200,416B,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001921688,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15223,200,417,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001921688,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15224,200,418,0,0,0,0,0,0,0,0,0,1,0,0,0.00172179,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15225,200,419,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002789246,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15226,200,420A,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001927019,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15227,200,420B,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001793753,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15228,200,421,0,0.009803922,0,0,0,1,0,0,0,0,0,0,0.009082041,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15229,200,422,0,0.007843137,0,0,1,0,0,0,0,0,0,0,0.004252501,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15230,200,424,0,0.003921569,0,0,0,1,0,0,0,0,0,0,0.003615492,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15231,200,426,0,0,0,0,0,1,0,0,0,0,0,0,0.001499236,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15232,200,428,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001837731,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15233,200,429,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002779917,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15234,200,430,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002775919,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15235,200,431,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.001793753,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15236,200,432,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001932349,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15237,200,433,0,0.003921569,0,0,1,0,0,0,0,0,0,0,0.002412105,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15238,200,433B,0,0,0,0,0,1,0,0,0,0,0,0,0.000626348,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15239,200,433C,0,0.001960784,0,0,0,1,0,0,0,0,0,0,0.004597658,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15240,200,434,0,0,0,0,0,1,0,0,0,0,0,0,0.000842238,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15241,200,435,0,0,0,0,0,1,0,0,0,0,0,0,0.000462431,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15242,200,436,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.000860895,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15243,200,437,0,0,0,0,0,1,0,0,0,0,0,0,0.001260691,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15244,200,438,0,0.007843137,0,0,1,0,0,0,0,0,0,0,0.00113942,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15245,200,439,0,0,0,0,1,0,0,0,0,0,0,0,0.009347239,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15246,200,440,0,0,0,0,0,1,0,0,0,0,0,0,0.000419786,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15247,200,442,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001793753,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15248,200,443,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002775919,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15249,200,444,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002775919,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15250,200,446,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.001793753,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15251,200,447,0,0.029411765,1,0,0,0,0,0,0,0,0,0,0.007493517,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15252,200,448,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002787913,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15253,200,449,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.002734607,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15254,200,450,0,0,0,0,1,0,0,0,0,0,0,0,0.002939836,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15255,200,451,0,0,0,0,1,0,0,0,0,0,0,0,0.004860191,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15256,200,452,0,0,0,0,0,1,0,0,0,0,0,0,0.004424413,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15257,200,501,1,0,0,0,0,0,0,0,0,1,0,0,0.00123004,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15258,200,502,1,0,0,0,0,0,0,0,0,1,0,0,0.006451381,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15259,200,503,0,0.049019608,0,0,1,0,0,0,0,0,0,0,0.005246661,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15260,200,C101,0,0,0,0,0,0,0,0,0,1,0,0,0.005505196,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15261,200,C102,0,0,0,0,0,0,0,1,0,0,0,0,0.013597075,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15262,200,C103,0,0,0,0,0,0,0,0,0,1,0,0,0.00151123,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15263,200,C104,0,0,0,0,0,0,0,0,0,1,0,0,0.002488066,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15264,200,C201,0,0,0,0,0,0,0,0,0,1,0,0,0.006655277,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15265,200,C202,0,0,0,0,0,0,0,0,0,1,0,0,0.018589199,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15266,200,C203,0,0,0,0,0,0,0,1,0,0,0,0,0.001941678,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15267,200,C204,0,0,0,0,0,0,0,1,0,0,0,0,0.007688084,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15268,200,C205,0,0,0,0,0,0,0,1,0,0,0,0,0.00140062,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15269,200,C301,0,0,0,0,0,0,0,1,0,0,0,0,0.005267984,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15270,200,C302,0,0,0,0,0,0,0,1,0,0,0,0,0.026679744,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15271,200,C303,0,0,0,0,0,0,0,1,0,0,0,0,0.009391217,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15272,200,C401,0,0,0,0,0,0,0,1,0,0,0,0,0.004420415,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15273,200,C402,0,0,0,0,0,0,0,1,0,0,0,0,0.001752441,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15274,200,C403,0,0,0,0,0,0,0,1,0,0,0,0,0.022916328,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15275,200,C404,0,0,0,0,0,0,0,1,0,0,0,0,0.00263066,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15276,200,L101,0,0,0,0,0,0,0,0,0,1,0,0,0.000814252,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15277,200,L201,0,0,0,0,0,0,0,0,0,1,0,0,0.000814252,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15278,200,L301,0,0,0,0,0,0,0,0,0,1,0,0,0.000814252,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15279,200,L401,0,0,0,0,0,0,0,0,0,1,0,0,0.000814252,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15280,200,S101,0,0,0,0,0,0,0,0,0,1,0,0,0.001268687,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15281,200,S102,0,0,0,0,0,0,0,0,0,1,0,0,0.000650335,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15282,200,S201,0,0,0,0,0,0,0,0,0,1,0,0,0.002687964,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15283,200,S202,0,0,0,0,0,0,0,0,0,1,0,0,0.00269596,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15284,200,S301,0,0,0,0,0,0,0,0,0,1,0,0,0.002686632,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15285,200,S302,0,0,0,0,0,0,0,0,0,1,0,0,0.002647985,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15286,200,S401,0,0,0,0,0,0,0,0,0,1,0,0,0.002687964,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15287,200,S402,0,0,0,0,0,0,0,0,0,1,0,0,0.00269596,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15288,200,S501,1,0,0,0,0,0,0,0,0,1,0,0,0.003854037,0,0.199285302,0,0.263803681,0,0.263803681,0,0.5
15289,201,101,0,0.098039216,0,0,1,0,0,0,0,0,0,0,0.028561453,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15290,201,102,0,0,0,0,1,0,0,0,0,0,0,0,0.009581786,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15291,201,103,0,0,0,0,1,0,0,0,0,0,0,0,0.007405561,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15292,201,104,0,0,0,0,0,1,0,0,0,0,0,0,0.001023479,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15293,201,105,0,0,0,0,0,1,0,0,0,0,0,0,0.001719124,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15294,201,106,0,0,0,0,0,0,0,0,0,1,0,0,0.000884883,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15295,201,107,0,0,0,0,0,0,0,0,0,1,0,0,0.000862228,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15296,201,108,0,0,0,0,0,0,0,0,0,1,0,0,0.000379807,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15297,201,109,0,0,0,0,0,0,0,0,0,1,0,0,0.000890213,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15298,201,110,0,0,0,0,0,1,0,0,0,0,0,0,0.001156744,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15299,201,111,0,0,0,0,1,0,0,0,0,0,0,0,0.007436212,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15300,201,112,0,0,0,0,1,0,0,0,0,0,0,0,0.001837731,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15301,201,113,0,0,0,0,0,1,0,0,0,0,0,0,0.001856388,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15302,201,114,0,0,0,0,0,0,0,1,0,0,0,0,0.002016306,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15303,201,115,0,0,0,0,0,1,0,0,0,0,0,0,0.004021951,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15304,201,116,0,0,0,0,0,0,0,0,0,1,0,0,0.006548665,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15305,201,117,0,0,0,0,0,1,0,0,0,0,0,0,0.000327833,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15306,201,201,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002989144,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15307,201,202,0,0.001960784,0,0,0,1,0,0,0,0,0,0,0.00133532,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15308,201,203,0,0,0,0,0,0,0,0,0,1,0,0,0.001347314,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15309,201,204,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001809745,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15310,201,205,0,0.011764706,0,0,0,0,0,1,0,0,0,0,0.002132247,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15311,201,206,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002114923,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15312,201,207,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001840396,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15313,201,208,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001861718,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15314,201,209,0,0.039215686,0,0,0,0,0,1,0,0,0,0,0.003699449,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15315,201,210,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001824404,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15316,201,211,0,0.015686275,0,0,0,0,0,1,0,0,0,0,0.002701291,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15317,201,212,0,0,0,0,0,0,0,1,0,0,0,0,0.000887548,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15318,201,213,0,0,0,0,0,0,0,0,0,1,0,0,0.001341983,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15319,201,214,0,0,0,0,0,0,0,0,0,1,0,0,0.000529064,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15320,201,215,0,0,0,0,0,0,0,0,0,1,0,0,0.001246032,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15321,201,216,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002101596,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15322,201,217,0,0.005882353,1,0,0,0,0,0,0,0,0,0,0.00372477,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15323,201,218,0,0,0,0,0,0,0,1,0,0,0,0,0.0015059,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15324,201,219,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.003679459,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15325,201,220,0,0,0,0,0,1,0,0,0,0,0,0,0.006840516,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15326,201,220A,0,0.003921569,1,0,0,0,0,0,0,0,0,0,0.001685808,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15327,201,221,0,0.005882353,1,0,0,0,0,0,0,0,0,0,0.003679459,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15328,201,222,0,0.005882353,1,0,0,0,0,0,0,0,0,0,0.00372477,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15329,201,223,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.002124251,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15330,201,224,0,0,0,0,0,0,0,0,0,1,0,0,0.001736449,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15331,201,225,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001272685,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15332,201,226,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001371302,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15333,201,227,0,0,0,0,0,0,0,1,0,0,0,0,0.000894211,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
15334,201,228,0,0.001960784,1,0,0,0,0,0,0,0,0,0,0.001319328,0,0.192755789,0,0.196319018,0,0.196319018,0,0.5
